,fbcsp,eegnet,safka_csp,multikernel_safka_csp,csp
1563,0.8779,0.9056,0.5706,0.6101,0.5168
1564,0.4524,0.6547,0.6895,0.6317,0.8128
1565,0.9319,0.5994,0.8646,0.7427,0.4453
1566,0.9457,0.5987,0.439,0.5411,0.6709
1567,0.9991,0.4788,0.4262,0.6948,0.717
1568,0.937,0.7846,0.5744,0.6012,0.3049
1569,0.2839,0.9621,0.4555,0.3495,0.1482
1570,0.0277,0.9328,0.4167,0.7969,0.6545
1571,0.1403,0.363,0.3518,0.1632,0.295
1572,0.0096,0.6062,0.4957,0.4278,0.444
1573,0.9915,0.3334,0.4279,0.8078,0.5862
1574,0.4378,0.9152,0.6437,0.322,0.345
1575,0.9969,0.9666,0.571,0.7825,0.3254
1576,0.1054,0.5485,0.6015,0.1717,0.256
1577,0.2904,0.971,0.426,0.715,0.5273
1578,0.2147,0.1903,0.2132,0.4198,0.5104
1579,0.6202,0.5966,0.7655,0.6801,0.5289
1580,0.9578,0.3988,0.6708,0.7408,0.548
1581,0.788,0.9083,0.6584,0.8778,0.4785
1582,0.9786,0.887,0.475,0.0652,0.3305
1583,0.3756,0.432,0.7519,0.7395,0.5587
1584,0.9893,0.8377,0.5056,0.5514,0.6118
1585,0.981,0.9718,0.7951,0.4833,0.3083
1586,0.0355,0.9087,0.4466,0.7343,0.4815
1587,0.496,0.5152,0.7803,0.5417,0.5429
1588,0.1316,0.8094,0.6951,0.7566,0.4572
1589,0.007,0.9414,0.7637,0.5324,0.9172
1590,0.7301,0.482,0.6046,0.3878,0.2448
1591,0.8346,0.0734,0.6912,0.7567,0.7296
1592,0.9949,0.9707,0.3928,0.636,0.3726
1593,0.7029,0.6307,0.6137,0.4074,0.3466
1594,0.5848,0.9144,0.5327,0.5673,0.5702
1595,0.0704,0.0847,0.6188,0.7542,0.6051
1596,0.0339,0.1251,0.339,0.3033,0.352
1597,0.3652,0.8648,0.6953,0.5346,0.3771
1598,0.7651,0.9707,0.4204,0.4975,0.7403
1599,0.065,0.1943,0.6637,0.6502,0.3408
1600,0.1318,0.3765,0.5541,0.2237,0.2756
1601,0.998,0.7308,0.7843,0.8235,0.7221
1602,0.9999,0.9541,0.4198,0.9362,0.3839
1603,0.7718,0.3013,0.4282,0.5721,0.3407
1604,0.9933,0.9581,0.4622,0.8163,0.6378
1605,0.7276,0.6969,0.5436,0.2292,0.3695
1606,0.002,0.8404,0.5928,0.8439,0.5924
1607,0.0672,0.9833,0.4318,0.2762,0.5617
1608,0.552,0.4413,0.5516,0.9744,0.821
1609,0.1253,0.9741,0.5382,0.6525,0.3885
1610,0.5595,0.8599,0.5769,0.2598,0.3021
1611,0.9084,0.9356,0.2698,0.6114,0.555
1612,0.1081,0.058,0.7084,0.7635,0.4985
1613,0.6137,0.951,0.4,0.4751,0.5105
1614,0.6523,0.0936,0.8725,0.4031,0.7251
1615,0.9945,0.9867,0.5942,0.9422,0.3204
1616,0.926,0.939,0.3462,0.6829,0.2932
1617,1.0,0.6196,0.8341,0.4849,0.7693
1618,0.9909,0.6844,0.911,0.5033,0.5292
1619,0.1978,0.9626,0.8729,0.7683,0.7178
1620,0.9715,0.9701,0.9567,0.8387,0.7086
1621,0.5887,0.3407,0.4184,0.4367,0.3859
1622,0.051,0.9848,0.8866,0.3291,0.5715
1623,0.9238,0.9298,0.9069,0.8136,0.4751
1624,0.0287,0.9712,0.5542,0.8918,0.5392
1625,0.0393,0.6914,0.024,0.1413,0.5734
1626,0.2165,0.9592,0.763,0.2662,0.3778
1627,0.9659,0.2479,0.7323,0.7688,0.5848
1628,0.9803,0.81,0.5982,0.657,0.7421
1629,0.9488,0.9755,0.8522,0.8485,0.6045
1630,0.9898,0.9284,0.9973,0.7263,0.4329
1631,0.977,0.7451,0.7636,0.4622,0.7125
1632,0.4751,0.4209,0.1999,0.3605,0.4609
1633,0.0939,0.9501,0.1139,0.7839,0.3404
1634,0.2572,0.977,0.3482,0.5215,0.4555
1635,0.1548,0.6272,0.4214,0.7279,0.8371
1636,0.9987,0.81,0.7743,0.3792,0.5922
1637,0.9508,0.9077,0.7368,0.903,0.5584
1638,0.9641,0.7766,0.6032,0.3606,0.3968
1639,0.1272,0.5735,0.7125,0.1809,0.557
1640,0.2418,0.697,0.9846,0.4815,0.4869
1641,0.9799,0.4637,0.358,0.4785,0.4791
1642,0.9448,0.6567,0.7468,0.575,0.5132
1643,0.4498,0.954,0.655,0.6185,0.67
1644,0.5059,0.069,0.2789,0.43,0.4007
1645,0.3077,0.8935,0.1276,0.1007,0.5413
1646,0.6363,0.9582,0.3016,0.4057,0.4237
1647,0.9635,0.9232,0.4743,0.2767,0.7187
1648,0.9999,0.8949,0.8953,0.537,0.3725
1649,0.9886,0.9234,0.8837,0.9724,0.6409
1650,0.1085,0.5299,0.8931,0.7431,0.8798
1651,0.5735,0.9665,0.5791,0.8084,0.8413
1652,0.8852,0.6076,0.5254,0.7242,0.6146
1653,0.4655,0.7362,0.8254,0.7642,0.6216
1654,0.1394,0.8062,0.7919,0.7758,0.7825
1655,0.5131,0.079,0.7444,0.8221,0.4172
1656,0.74,0.9357,0.1878,0.7569,0.6211
1657,0.7528,0.9305,0.5722,0.5869,0.631
1658,0.1022,0.3346,0.7964,0.3802,0.32
1659,0.63,0.3328,0.6603,0.4924,0.6718
1660,0.0826,0.7911,0.1513,0.445,0.6181
1661,0.336,0.5285,0.615,0.5674,0.5876
1662,0.9996,0.9872,0.3441,0.7473,0.3124
1663,0.4577,0.4624,0.221,0.4605,0.3376
1664,0.055,0.1742,0.012,0.3822,0.525
1665,0.6597,0.9445,0.8303,0.7293,0.3458
1666,0.9821,0.9196,0.647,0.4847,0.5591
1667,0.745,0.8882,0.9792,0.8746,0.5825
1668,0.1609,0.9077,0.5977,0.5005,0.4649
1669,0.1192,0.0931,0.1285,0.2423,0.3955
1670,0.8385,0.3231,0.881,0.623,0.5916
1671,0.6348,0.6379,0.3477,0.2018,0.2808
1672,0.9559,0.776,0.9317,0.9093,0.7276
1673,0.1792,0.3477,0.906,0.9837,0.8392
1674,0.3404,0.9621,0.414,0.2817,0.1196
1675,0.9476,0.9409,0.8088,0.9915,0.8964
1676,0.107,0.9599,0.7079,0.8512,0.7546
1677,0.9664,0.0937,0.4208,0.4512,0.5985
1678,0.7972,0.5746,0.4594,0.6463,0.7439
1679,0.8668,0.8502,0.8975,0.9934,0.7267
1680,0.2281,0.4812,0.5144,0.9298,0.9156
1681,0.0984,0.5309,0.1562,0.1698,0.4901
1682,0.3347,0.8541,0.7338,0.7673,0.4263
1683,0.3261,0.9792,0.6703,0.754,0.255
1684,0.82,0.5609,0.8636,0.9763,0.6286
1685,0.0489,0.8095,0.8427,0.8877,0.6293
1686,0.9444,0.9037,0.7103,0.9869,0.8675
1687,0.8115,0.2957,0.6447,0.4042,0.1648
1688,0.032,0.7509,0.4272,0.6565,0.422
1689,0.8093,0.8793,0.6658,0.7357,0.3471
1690,0.7398,0.7643,0.8657,0.4592,0.235
1691,0.5577,0.9786,0.2747,0.2598,0.4539
1692,0.9665,0.7299,0.8088,0.701,0.5151
1693,0.5193,0.9401,0.46,0.8765,0.748
1694,0.5132,0.2168,0.1617,0.0452,0.2811
1695,0.0196,0.6265,0.159,0.1047,0.7055
1696,0.1737,0.9513,0.8239,0.8744,0.711
1697,0.2103,0.8866,0.8123,0.7403,0.7353
1698,0.7981,0.7112,0.4718,0.6328,0.4502
1699,0.6941,0.1911,0.9468,0.9815,0.7596
1700,0.2617,0.8672,0.8728,0.911,0.5672
1701,0.2443,0.9034,0.3423,0.8183,0.8313
1702,0.0366,0.8108,0.5301,0.6191,0.3237
1703,0.1377,0.7187,0.7402,0.8651,0.7675
1704,0.94,0.8121,0.633,0.7054,0.2226
1705,0.95,0.7684,0.9157,0.9085,0.8584
1706,0.0367,0.1958,0.0829,0.1311,0.4556
1707,0.8605,0.0698,0.5726,0.9249,0.6954
1708,0.6007,0.21,0.7262,0.776,0.6823
1709,0.9219,0.0,0.0421,0.0001,0.0831
1710,0.5264,0.7314,0.9604,0.7934,0.6413
1711,0.9609,0.9539,0.9663,0.9939,0.8215
1712,0.9828,0.9465,0.6267,0.8716,0.5628
1713,0.8751,0.6559,0.5503,0.1566,0.4602
1714,0.9204,0.9594,0.4057,0.7343,0.4338
1715,0.0381,0.8336,0.4314,0.1637,0.2846
1716,0.9863,0.8995,0.6116,0.8082,0.6406
1717,0.0892,0.9289,0.3218,0.1776,0.3194
1718,0.0692,0.1044,0.1137,0.1126,0.2883
1719,0.55,0.69,0.8632,0.9051,0.4975
1720,0.4923,0.5495,0.9446,0.9242,0.4001
1721,0.0584,0.3354,0.5981,0.8695,0.5496
1722,0.9929,0.8124,0.8437,0.9231,0.1995
1723,0.0546,0.151,0.3358,0.73,0.3641
1724,0.0268,0.8186,0.5807,0.9164,0.4432
1725,0.6985,0.9867,0.4945,0.8268,0.5695
1726,0.8303,0.2776,0.7094,0.7879,0.614
1727,0.3574,0.2567,0.2701,0.4028,0.4528
1728,0.9999,1.0,0.802,0.8935,0.2538
1729,0.9992,0.9869,0.6345,0.2073,0.7341
1730,0.6084,0.5178,0.8832,0.5721,0.1086
1731,0.9997,0.9618,0.6562,0.9259,0.4464
1732,0.9996,0.8045,0.3886,0.76,0.307
1733,0.2908,0.9882,0.4995,0.9564,0.9707
1734,0.6501,1.0,0.3864,0.9693,0.502
1735,0.9779,0.9614,0.206,0.0643,0.1556
1736,0.5261,0.8293,0.8242,0.8564,0.8234
1737,0.1443,0.9911,0.9707,0.992,0.3199
1738,0.9858,0.9998,0.9798,0.9982,0.7045
1739,0.0042,0.3246,0.3289,0.1888,0.9197
1740,1.0,0.8692,0.8481,0.8653,0.7347
1741,0.178,0.991,0.2279,0.9984,0.9301
1742,0.9999,0.991,0.7136,0.8308,0.6835
1743,0.9997,0.8179,0.9087,0.9898,0.4865
1744,0.9551,0.8677,0.4807,0.9979,0.9175
1745,0.0263,0.8757,0.6267,0.257,0.5871
1746,0.9996,0.6908,0.321,0.758,0.413
1747,0.9564,0.9743,0.5839,0.9634,0.983
1748,0.9538,0.9796,0.321,0.9494,0.8564
1749,0.9985,0.2081,0.8461,0.3654,0.157
1750,0.9996,0.4184,0.82,0.8178,0.8669
1751,1.0,0.9393,0.1401,0.94,0.8726
1752,0.9746,0.9658,0.525,0.484,0.5292
1753,0.0009,0.9613,0.5887,0.0259,0.1766
1754,0.9926,0.9183,0.5892,0.9991,0.9748
1755,0.9828,0.7526,0.575,0.9524,0.9548
1756,0.9258,0.9999,0.9217,0.9963,0.9494
1757,0.9999,0.9822,0.7783,0.9957,0.5655
1758,0.0462,0.9943,0.7068,0.9991,0.9923
1759,0.2528,0.9684,0.5226,0.9988,0.9726
1760,1.0,0.9988,0.385,0.9953,0.9523
1761,0.7301,0.5844,0.3008,0.6589,0.1434
1762,0.9737,0.4419,0.9174,0.9987,0.6121
1763,0.9929,0.9801,0.4494,0.0597,0.1821
1764,0.2328,0.9982,0.8902,0.9854,0.2301
1765,0.9988,0.9584,0.9557,0.2504,0.4925
1766,0.9997,0.6239,0.3981,0.121,0.1883
1767,0.9355,0.986,0.5938,0.9115,0.9593
1768,0.9978,0.9933,0.8299,0.2278,0.3548
1769,0.9994,0.9995,0.2557,0.9915,0.9074
1770,0.9936,0.9934,0.6782,0.9873,0.6541
1771,1.0,0.7959,0.4504,0.9403,0.5129
1772,0.9851,0.9317,0.321,0.751,0.7357
1773,0.0061,0.6844,0.637,0.3458,0.1038
1774,0.9419,0.9937,0.75,0.9776,0.9116
1775,1.0,0.9891,0.9834,0.9718,0.8133
1776,0.9776,0.987,0.7267,0.9647,0.9116
1777,1.0,0.8094,0.216,0.0105,0.0832
1778,1.0,0.9979,0.8324,0.9987,0.9952
1779,0.9966,0.9773,0.2758,0.9945,0.9191
1780,0.5651,0.997,0.836,0.9872,0.5301
1781,0.1205,0.9926,0.7764,0.2478,0.4918
1782,0.9984,0.9911,0.7626,0.8387,0.9458
1783,0.9984,0.53,0.4543,0.9831,0.8031
1784,0.9999,0.2942,0.4949,0.7147,0.1967
1785,0.9776,1.0,0.7792,0.9173,0.6255
1786,0.6126,0.0875,0.8419,0.046,0.1113
1787,0.0692,0.9865,0.8836,0.9246,0.8901
1788,0.6298,0.9891,0.3529,0.9715,0.6161
1789,0.9969,0.5045,0.7531,0.1242,0.9681
1790,0.9514,0.8633,0.462,0.8639,0.2722
1791,0.5839,0.4811,0.9436,0.7966,0.138
1792,0.9997,0.6892,0.2437,0.988,0.9769
1793,0.9696,0.9849,0.897,0.6469,0.5421
1794,0.9985,0.9993,0.6485,0.9995,0.9794
1795,0.8995,0.22,0.96,0.9999,0.7381
1796,0.0253,1.0,0.9855,0.9997,0.4512
1797,0.0514,0.4283,0.2909,0.2221,0.8393
1798,1.0,0.2558,0.7132,0.9724,0.363
1799,0.9941,0.9819,0.8877,0.9999,0.9761
1800,0.9997,0.9989,0.8855,0.6381,0.6869
1801,0.0153,0.9991,0.5463,0.7663,0.9246
1802,0.9986,0.9963,0.7952,0.9981,0.9398
1803,0.9991,0.9946,0.892,0.9842,0.7664
1804,0.9828,0.9696,0.9118,0.951,0.9999
1805,0.9999,0.9617,0.8516,0.9688,0.8081
1806,0.9945,0.2809,0.5398,0.919,0.4166
1807,1.0,0.9143,0.9687,1.0,0.5116
1808,0.9817,0.9936,0.7266,0.9549,0.9268
1809,0.7293,0.9314,0.9838,0.998,0.8795
1810,0.6142,0.999,0.5816,0.9898,0.4331
1811,1.0,0.7887,0.9755,0.95,0.3361
1812,1.0,0.9936,0.886,0.8821,0.8932
1813,0.9721,0.9982,0.9134,0.9784,0.5457
1814,0.9999,0.9838,0.7178,0.9959,0.9694
1815,0.9997,0.9672,0.4797,0.077,0.934
1816,0.994,0.8918,0.9602,0.9998,0.9322
1817,0.9761,0.9988,0.9355,0.9979,0.8496
1818,0.9998,0.4504,0.8358,0.9814,0.5177
1819,0.4406,0.4336,0.9238,0.9983,0.807
1820,0.9594,0.9977,0.9373,0.6553,0.8806
1821,0.8638,0.9049,0.4805,0.9998,0.8837
1822,0.9994,0.8668,0.9959,0.981,0.7595
1823,0.9996,0.9914,0.9368,0.9605,0.9697
1824,0.9998,0.9405,0.4799,0.1291,0.0833
1825,0.9362,0.9902,0.5916,0.9587,0.4615
1826,0.999,0.9936,0.0503,0.766,0.9712
1827,0.9956,0.9408,0.351,0.3248,0.8356
1828,0.9648,0.9988,0.9857,0.8237,0.5899
1829,0.9702,0.5036,0.7086,0.1596,0.4418
1830,0.2753,0.9788,0.7817,0.9994,0.7151
1831,0.6917,0.9935,0.8507,0.1639,0.772
1832,0.9999,0.9898,0.8822,0.7124,0.9095
1833,0.8817,0.4982,0.8676,0.9739,0.7465
1834,0.9997,0.9711,0.6729,0.9972,0.848
1835,0.9993,0.8852,0.8909,0.9658,0.7232
1836,0.9999,0.7751,0.9273,0.9998,0.9498
1837,1.0,0.9198,0.6151,0.9909,0.908
1838,1.0,0.7775,0.1176,0.8783,0.8786
1839,1.0,0.9994,0.6854,0.9952,0.8834
1840,0.9989,0.9968,0.8835,0.7594,0.8499
1841,0.0069,0.9873,0.8426,0.9902,0.8536
1842,0.9999,0.9255,0.0587,0.004,0.8204
1843,1.0,0.9741,0.3704,0.4751,0.7659
1844,0.9984,0.999,0.7805,0.9429,0.9816
1845,0.9998,0.7653,0.503,0.8731,0.9882
1846,0.956,0.9988,0.8385,0.9983,0.9684
1847,0.9919,0.9989,0.879,0.9869,0.9191
1848,0.9395,0.9496,0.5072,0.9974,0.8814
1849,0.9556,0.9563,0.402,0.4338,0.0759
1850,0.9998,0.9959,0.3028,0.9472,0.9901
1851,0.901,0.9775,0.8712,0.9792,0.8973
1852,0.0219,0.9957,0.3433,0.9995,0.8763
1853,0.9815,0.9997,0.8427,0.9898,0.8512
1854,0.9995,0.8523,0.4991,0.9965,0.7244
1855,0.9783,0.9723,0.4085,0.9551,0.8457
1856,0.9998,0.9972,0.9236,0.9999,0.855
1857,0.9989,0.9685,0.9385,0.6598,0.9811
1858,0.0094,0.9982,0.8916,0.9865,0.8826
1859,0.9962,0.9965,0.2399,0.2567,0.9657
1860,0.8823,0.9928,0.1446,0.9436,0.9196
1861,0.9872,0.989,0.5396,0.9957,0.9571
1862,0.9829,0.9179,0.0884,0.9329,0.8097
1863,0.998,0.4563,0.9257,0.8579,0.3804
1864,0.9613,0.9982,0.6886,0.978,0.494
1865,0.1675,0.9616,0.5371,0.9977,0.875
1866,0.2476,0.3069,0.2205,0.907,0.1653
1867,0.9999,0.9954,0.4021,0.9946,0.9816
1868,0.9961,0.9958,0.6977,0.9328,0.2914
1869,0.9996,0.9938,0.23,0.9972,0.8646
1870,0.9648,0.9987,0.9191,0.623,0.9267
1871,0.9984,0.9976,0.6117,0.9619,0.9038
1872,0.9824,0.9987,0.5805,0.9803,0.9901
1873,0.7725,0.9789,0.2884,0.3728,0.3074
1874,0.4976,0.9999,0.7239,0.9573,0.865
1875,0.9626,0.7094,0.7766,0.9844,0.9461
1876,0.9998,0.9942,0.4572,0.8798,0.8909
1877,0.2329,0.9965,0.8826,0.9996,0.9731
1878,0.9997,0.8028,0.6356,0.9591,0.9867
1879,0.9593,0.9736,0.9937,0.9949,0.5608
1880,0.9996,0.7511,0.6546,0.995,0.9837
1881,0.6246,0.9485,0.2187,0.3293,0.2704
1882,0.9996,0.3606,0.9577,0.9999,0.9865
1883,1.0,0.9548,0.8787,1.0,0.9995
1884,0.963,0.3459,0.2727,0.9247,0.0936
1885,0.7168,0.713,0.5473,0.7313,0.1064
1886,0.9939,0.9959,0.883,0.9961,0.8533
1887,0.8937,0.9899,0.5996,0.9927,0.9724
1888,0.9983,0.9993,0.9281,0.9998,0.98
1889,0.9451,0.9789,0.4408,0.9899,0.7435
1890,0.9997,0.8707,0.618,0.5627,0.342
1891,0.2064,0.9428,0.9963,0.9573,0.1679
1892,0.2614,0.9873,0.9067,0.9756,0.998
1893,0.9149,0.9981,0.89,0.8644,0.1961
1894,0.9911,0.6301,0.6514,0.4566,0.067
1895,0.3334,0.993,0.7409,0.9998,0.7335
1896,0.9929,0.9387,0.5476,0.1488,0.2134
1897,0.9996,0.9995,0.8581,0.9812,0.952
1898,0.9918,0.9089,0.4892,0.0073,0.0066
1899,0.9676,0.9995,0.1949,0.9761,0.4191
1900,0.9882,0.6973,0.9462,0.9843,0.9161
1901,0.9903,0.9533,0.7687,0.9717,0.9004
1902,0.7165,0.991,0.6495,0.5944,0.4452
1903,1.0,0.5247,0.7278,0.9679,0.9308
1904,0.9804,0.9985,0.5422,0.999,0.9983
1905,0.9112,0.8393,0.5421,0.8385,0.3083
1906,0.0331,0.7803,0.6163,0.0137,0.0033
1907,0.9618,0.8427,0.1838,0.6247,0.8715
1908,0.9999,0.9997,0.8805,0.9805,0.9474
1909,0.9999,0.2052,0.9205,0.8895,0.8953
1910,0.8736,0.9975,0.5044,0.9149,0.855
1911,0.9304,0.9907,0.3601,0.9826,0.9874
1912,0.6764,0.9936,0.2774,0.0376,0.1521
1913,0.9993,0.9352,0.672,0.9785,0.9639
1914,0.983,0.1364,0.7001,0.9029,0.8421
1915,0.3168,0.9977,0.4296,0.4151,0.478
1916,0.236,0.5062,0.7165,0.7969,0.9269
1917,0.9973,0.925,0.7221,0.7402,0.6828
1918,0.9742,0.9872,0.8353,0.9622,0.904
1919,0.4685,0.9919,0.7112,0.9884,0.964
1920,0.1022,0.9327,0.6294,0.6673,0.7801
1921,0.9998,0.9622,0.8095,0.9569,0.8314
1922,0.5022,0.9998,0.8051,0.8559,0.9823
1923,0.085,0.9601,0.8,0.9505,0.8397
1924,0.9395,0.9867,0.5983,0.9143,0.9805
1925,0.9996,0.807,0.5935,0.8941,0.1228
1926,0.9989,0.9032,0.8781,0.7692,0.2892
1927,0.9994,0.9915,0.7931,0.9926,0.5584
1928,0.0002,0.7633,0.1119,0.0244,0.0149
1929,1.0,0.9989,0.9458,0.9642,0.9561
1930,0.9769,0.9415,0.4515,0.9711,0.9551
1931,0.9996,0.9277,0.4384,0.9326,0.4551
1932,0.9991,0.9976,0.8387,0.3344,0.6053
1933,0.994,0.8147,0.7508,0.7701,0.8325
1934,1.0,0.9996,0.9355,0.9961,0.9704
1935,0.9998,0.8973,0.7074,0.9128,0.9341
1936,0.9358,0.997,0.7855,0.9005,0.2148
1937,0.964,0.9924,0.364,0.9946,0.97
1938,0.9944,0.8417,0.7886,0.8039,0.888
1939,0.9999,0.1911,0.5833,0.6283,0.9335
1940,0.9873,0.9639,0.4629,0.9838,0.9614
1941,0.1657,0.8296,0.2802,0.8449,0.982
1942,1.0,0.4511,0.8394,0.9783,0.9872
1943,1.0,0.9993,0.969,0.9982,0.9913
1944,0.9982,0.9924,0.4975,0.975,0.9695
1945,0.9651,0.8074,0.8194,0.7904,0.6551
1946,0.9756,0.7569,0.7351,0.0569,0.1578
1947,0.79,0.9959,0.4681,0.1224,0.2381
1948,0.9998,0.9934,0.8519,0.996,0.9651
1949,0.3605,0.9991,0.8603,0.9651,0.4915
1950,0.9171,0.9498,0.3587,0.7887,0.8909
1951,0.9372,0.9805,0.606,0.945,0.8374
1952,0.9641,0.9983,0.6356,0.9453,0.8316
1953,0.9916,0.9803,0.8711,0.9062,0.9172
1954,1.0,0.9882,0.9325,0.976,0.7606
1955,0.986,0.9992,0.8013,0.9939,0.9655
1956,0.9653,0.9676,0.4356,0.9872,0.9814
1957,0.9999,0.5913,0.4633,0.7025,0.559
1958,0.7109,0.9986,0.8691,0.9688,0.9056
1959,0.9927,0.9918,0.8923,0.9632,0.7774
1960,0.5378,0.9864,0.7683,0.9185,0.714
1961,0.9997,0.4712,0.832,0.9171,0.5299
1962,0.6861,0.3463,0.3763,0.9961,0.921
1963,0.7802,0.9937,0.5865,0.9977,0.9257
1964,0.9876,0.9999,0.6834,0.974,0.9613
1965,0.7062,0.9969,0.4941,0.0436,0.1501
1966,0.9999,0.9896,0.7455,0.8761,0.078
1967,0.9994,0.996,0.8017,0.9808,0.314
1968,0.9038,0.8624,0.2305,0.2809,0.7736
1969,0.9871,0.914,0.4306,0.9593,0.9503
1970,0.9452,0.9819,0.2774,0.9993,0.8782
1971,0.112,0.9999,0.6749,0.8596,0.9822
1972,0.8922,0.1443,0.5847,0.277,0.1951
1973,0.8941,0.9559,0.6092,0.633,0.9546
1974,0.7267,0.6608,0.3709,0.9033,0.7057
1975,1.0,0.5761,0.3507,0.9981,0.9926
1976,0.9976,0.9916,0.7026,0.962,0.9065
1977,0.996,0.5813,0.4758,0.9968,0.1382
1978,0.8755,0.9713,0.747,0.9268,0.9572
1979,0.8105,0.9594,0.4257,0.4715,0.8412
1980,0.4321,0.9988,0.924,0.9835,0.7808
1981,0.1004,0.9594,0.8743,0.9913,0.2008
1982,0.1665,0.9989,0.5048,0.6898,0.4396
1983,0.9429,0.9122,0.6384,0.1878,0.7771
1984,0.9631,0.9949,0.3777,0.977,0.426
1985,0.5101,0.9886,0.558,0.7855,0.6308
1986,0.9967,0.8659,0.4834,0.9978,0.8323
1987,0.9977,0.7075,0.7954,0.9595,0.9801
1988,0.9978,0.998,0.1703,0.9903,0.9855
1989,0.9999,0.8941,0.911,0.8572,0.5482
1990,0.9292,0.9716,0.93,0.9896,0.9687
1991,0.81,0.9787,0.3161,0.9694,0.7023
1992,1.0,0.9991,0.4787,0.9842,0.9601
1993,0.7114,0.9879,0.1098,0.7062,0.9063
1994,0.9966,0.9604,0.896,0.9949,0.9414
1995,0.8739,0.9967,0.6339,0.8471,0.237
1996,0.9967,0.7044,0.8395,0.3412,0.3565
1997,0.047,0.6813,0.2258,0.9741,0.6399
1998,0.9999,0.9612,0.3174,0.9621,0.9549
1999,1.0,0.5077,0.9346,0.9995,0.9859
2000,0.9983,0.5273,0.8639,0.962,0.8431
2001,0.9716,0.9989,0.4295,0.5906,0.9253
2002,0.9991,0.4541,0.931,0.9991,0.3612
2003,1.0,0.306,0.8498,0.9917,0.7197
2004,0.9966,0.99,0.7995,0.7937,0.1181
2005,0.9994,0.9762,0.4146,0.9914,0.8736
2006,0.9971,0.998,0.6945,0.9987,0.9918
2007,0.9999,0.9834,0.2246,0.9917,0.8224
2008,0.9999,0.9814,0.8305,0.9978,0.9377
2009,0.0467,0.991,0.0706,0.076,0.7638
2010,0.9441,0.5057,0.6532,0.3381,0.1442
2011,0.9945,0.6091,0.9091,0.1374,0.4855
2012,0.9813,0.643,0.3842,0.9456,0.9195
2013,0.9994,0.9096,0.9051,0.9904,0.9535
2014,0.9864,0.9311,0.5496,0.9478,0.9844
2015,0.5129,0.9539,0.3625,0.9057,0.121
2016,0.8955,0.8689,0.9993,0.998,0.7685
2017,0.9999,0.3291,1.0,1.0,0.8841
2018,0.9504,0.9036,0.9998,0.9999,0.6768
2019,0.9981,0.881,0.9994,0.9993,0.918
2020,0.9277,0.1484,1.0,0.9998,0.1791
2021,1.0,0.7932,0.9999,0.9999,0.8621
2022,0.9999,0.9876,1.0,1.0,0.9565
2023,1.0,0.9324,1.0,1.0,0.8858
2024,0.9966,0.5363,0.9997,1.0,0.2502
2025,0.9972,0.0397,1.0,1.0,0.6145
2026,0.9999,0.7146,0.9987,0.9997,0.6447
2027,0.9999,0.7575,0.9997,0.9984,0.5201
2028,0.965,0.3933,0.6905,0.9214,0.6534
2029,0.9205,0.7847,0.9986,0.9994,0.8289
2030,0.9347,0.9648,0.9872,0.9795,0.9322
2031,0.986,0.5521,0.496,0.5436,0.6227
2032,0.9694,0.9883,0.7596,0.8309,0.9694
2033,1.0,0.8987,1.0,1.0,0.6159
2034,0.976,0.7424,0.9997,0.9997,0.7225
2035,1.0,0.9729,1.0,1.0,0.7585
2036,0.9994,0.9264,0.9901,0.9827,0.9708
2037,0.9592,0.9376,0.9909,0.9271,0.5825
2038,1.0,0.8432,1.0,1.0,0.9289
2039,0.9964,0.7014,0.9997,0.9997,0.5631
2040,0.9439,0.0696,0.9998,1.0,0.4657
2041,0.6414,0.4447,0.9062,0.8125,0.4981
2042,0.8104,0.998,0.9966,0.9862,0.8915
2043,0.7669,0.878,0.8059,0.9183,0.9113
2044,0.9999,0.9127,0.9906,0.9948,0.4639
2045,0.9293,0.89,0.9284,0.9683,0.689
2046,0.9949,0.9892,0.9987,0.9998,0.4341
2047,0.9873,0.9324,1.0,1.0,0.9561
2048,0.9953,0.433,0.9981,0.9953,0.5269
2049,1.0,0.8892,0.9999,1.0,0.4949
2050,0.9994,0.3875,0.9999,0.9999,0.7659
2051,1.0,0.9868,0.9999,1.0,0.6541
2052,1.0,0.9501,1.0,0.9998,0.7845
2053,1.0,0.9989,0.9999,0.9998,0.7106
2054,0.9995,0.6447,0.9984,0.9875,0.648
2055,0.4639,0.8715,0.3764,0.7551,0.789
2056,0.9998,0.8449,1.0,1.0,0.3119
2057,1.0,0.9489,1.0,1.0,0.2953
2058,1.0,0.5855,0.9999,1.0,0.5966
2059,0.9181,0.9404,0.2046,0.4901,0.811
2060,0.9998,0.7728,1.0,1.0,0.1611
2061,1.0,0.9448,1.0,1.0,0.6343
2062,0.9999,0.4197,1.0,1.0,0.6899
2063,1.0,0.9964,1.0,1.0,0.4094
2064,1.0,0.9899,1.0,1.0,0.8011
2065,0.2867,0.7997,0.9826,0.992,0.9186
2066,0.9898,0.9533,1.0,1.0,0.512
2067,0.0088,0.9238,0.9679,0.9327,0.7718
2068,0.9993,0.9196,0.9807,0.92,0.9684
2069,0.9999,0.9464,1.0,1.0,0.7806
2070,0.9958,0.933,0.9965,0.9974,0.4832
2071,0.8201,0.9097,0.8781,0.8674,0.5618
2072,0.9984,0.1936,0.991,0.9816,0.9578
2073,0.9999,0.9904,0.9997,0.9994,0.9291
