,fbcsp,eegnet,safka_csp,multikernel_safka_csp,csp
8859,0.7672,0.6811,0.6047,0.9016,0.4326
8860,0.3723,0.3679,0.8085,0.7824,0.5933
8861,0.7267,0.6765,0.6788,0.5903,0.5749
8862,0.4989,0.4326,0.8406,0.8735,0.4903
8863,0.4225,0.5843,0.785,0.6383,0.4196
8864,0.616,0.603,0.5389,0.6881,0.4481
8865,0.8717,0.3775,0.2513,0.1638,0.4422
8866,0.5946,0.5627,0.6291,0.7418,0.4764
8867,0.4086,0.5504,0.2436,0.3578,0.4763
8868,0.751,0.5067,0.2545,0.6504,0.4411
8869,0.2988,0.7194,0.6238,0.6024,0.4223
8870,0.9132,0.4177,0.7538,0.7522,0.5152
8871,0.6481,0.3575,0.5763,0.651,0.5162
8872,0.7465,0.6251,0.6801,0.7358,0.454
8873,0.5882,0.5607,0.277,0.4425,0.5167
8874,0.1696,0.6371,0.7497,0.6446,0.4749
8875,0.7207,0.2621,0.6646,0.8853,0.4888
8876,0.4629,0.5332,0.6915,0.6279,0.5032
8877,0.4837,0.7109,0.511,0.8246,0.5168
8878,0.6358,0.5477,0.7166,0.7497,0.389
8879,0.4405,0.342,0.7193,0.9253,0.4771
8880,0.464,0.3765,0.2922,0.2261,0.5264
8881,0.5745,0.4737,0.272,0.3724,0.3902
8882,0.6945,0.5614,0.921,0.8249,0.5497
8883,0.5598,0.5362,0.2924,0.3819,0.5197
8884,0.2856,0.5763,0.8222,0.828,0.5886
8885,0.8379,0.5014,0.7971,0.9127,0.4666
8886,0.8037,0.4511,0.6677,0.6035,0.5335
8887,0.5423,0.5521,0.5268,0.8775,0.4911
8888,0.8665,0.4809,0.9454,0.9789,0.5114
8889,0.8772,0.6496,0.354,0.8146,0.515
8890,0.55,0.7157,0.5698,0.7193,0.5285
8891,0.7762,0.5126,0.8876,0.683,0.5454
8892,0.295,0.5006,0.5781,0.5895,0.5211
8893,0.5764,0.6325,0.6516,0.5465,0.4623
8894,0.8513,0.5955,0.8013,0.9652,0.5157
8895,0.926,0.6083,0.9562,0.9269,0.5249
8896,0.591,0.4886,0.8252,0.8312,0.497
8897,0.4931,0.7774,0.447,0.3199,0.4791
8898,0.679,0.495,0.6164,0.3685,0.4556
8899,0.8052,0.5484,0.5953,0.9067,0.4473
8900,0.7725,0.3931,0.9551,0.9822,0.4725
8901,0.4036,0.6995,0.1986,0.2933,0.4765
8902,0.706,0.4706,0.9863,0.9831,0.529
8903,0.2458,0.5087,0.043,0.2347,0.4893
8904,0.5649,0.5156,0.7536,0.6495,0.5225
8905,0.7072,0.6675,0.3941,0.6695,0.5164
8906,0.7476,0.5302,0.9707,0.9764,0.497
8907,0.7373,0.5731,0.5657,0.8041,0.5488
8908,0.7711,0.6782,0.5222,0.3953,0.4578
8909,0.5816,0.6058,0.9348,0.9561,0.5643
8910,0.7998,0.5971,0.8312,0.8613,0.4703
8911,0.7066,0.6524,0.9061,0.9584,0.5149
8912,0.7758,0.4321,0.7141,0.7949,0.5464
8913,0.7951,0.4359,0.6772,0.9444,0.5289
8914,0.8971,0.3845,0.6836,0.87,0.6221
8915,0.3055,0.6395,0.2941,0.3863,0.4876
8916,0.6989,0.4443,0.3341,0.5582,0.443
8917,0.8394,0.5238,0.9733,0.9921,0.5628
8918,0.8576,0.6045,0.8204,0.9205,0.6202
8919,0.2618,0.5514,0.3326,0.662,0.5393
8920,0.8127,0.2519,0.8507,0.885,0.5335
8921,0.6094,0.4645,0.6868,0.8273,0.3938
8922,0.834,0.5005,0.9523,0.9921,0.5462
8923,0.9696,0.3065,0.9833,0.9887,0.4514
8924,0.8925,0.5476,0.6979,0.4427,0.4988
8925,0.7825,0.7367,0.9385,0.986,0.5234
8926,0.9396,0.7078,0.9638,0.9789,0.5277
8927,0.9107,0.595,0.8435,0.9828,0.5334
8928,0.9083,0.6351,0.9227,0.9363,0.4794
8929,0.2051,0.7437,0.5701,0.7672,0.6029
8930,0.9286,0.5941,0.7365,0.6515,0.4812
8931,0.8595,0.6463,0.7304,0.7041,0.4631
8932,0.9117,0.6366,0.8775,0.9309,0.4804
8933,0.61,0.4657,0.6995,0.842,0.4431
8934,0.949,0.4542,0.5947,0.9251,0.5421
8935,0.8999,0.4144,0.7515,0.7244,0.459
8936,0.795,0.6253,0.7599,0.914,0.4841
8937,0.6388,0.6193,0.3822,0.5542,0.4733
8938,0.9298,0.3417,0.7237,0.8016,0.4707
8939,0.8981,0.3057,0.2939,0.3892,0.4336
8940,0.9123,0.7408,0.6556,0.7197,0.5161
8941,0.8805,0.5428,0.8563,0.7492,0.4576
8942,0.6003,0.7133,0.414,0.6433,0.5798
8943,0.8038,0.5568,0.6934,0.7689,0.5081
8944,0.4064,0.5582,0.4755,0.5701,0.5199
8945,0.9255,0.5906,0.9143,0.9726,0.5218
8946,0.6854,0.3127,0.965,0.9588,0.4694
8947,0.6644,0.2667,0.7748,0.356,0.4849
8948,0.4318,0.3782,0.6011,0.78,0.4945
8949,0.3772,0.5656,0.4961,0.2752,0.4578
8950,0.7579,0.5674,0.8997,0.7807,0.4809
8951,0.4547,0.6179,0.5006,0.4767,0.5064
8952,0.6482,0.3981,0.6873,0.8715,0.4471
8953,0.9239,0.4186,0.9162,0.9682,0.5193
8954,0.7396,0.5132,0.4689,0.7046,0.5303
8955,0.9447,0.513,0.7734,0.9593,0.5047
8956,0.7674,0.4686,0.8665,0.8973,0.4949
8957,0.7213,0.7436,0.5077,0.8188,0.5209
8958,0.5492,0.3046,0.7438,0.4523,0.4596
8959,0.4462,0.7165,0.6786,0.7517,0.447
8960,0.9245,0.4942,0.9793,0.9844,0.5783
8961,0.7054,0.5814,0.4474,0.4265,0.4523
8962,0.5187,0.5574,0.8868,0.9027,0.5265
8963,0.8266,0.4676,0.5512,0.6681,0.5479
8964,0.9161,0.585,0.9266,0.9646,0.5117
8965,0.528,0.287,0.5386,0.8609,0.4449
8966,0.2539,0.6457,0.3125,0.5064,0.4892
8967,0.3311,0.5714,0.823,0.7958,0.4964
8968,0.8479,0.5233,0.4698,0.527,0.5231
8969,0.9725,0.4207,0.8705,0.9044,0.5158
8970,0.9421,0.4926,0.9803,0.9673,0.5123
8971,0.5006,0.5578,0.4788,0.867,0.5185
8972,0.8632,0.6752,0.9868,0.9404,0.5194
8973,0.6698,0.3442,0.8528,0.621,0.4115
8974,0.5815,0.476,0.1781,0.205,0.4663
8975,0.8523,0.3617,0.3356,0.8273,0.5125
8976,0.5719,0.3211,0.1568,0.4769,0.5233
8977,0.5083,0.4596,0.5484,0.4225,0.5129
8978,0.6571,0.4957,0.8109,0.5483,0.4837
8979,0.8438,0.4972,0.5863,0.7551,0.5038
8980,0.0444,0.3786,0.3546,0.1112,0.3762
8981,0.1028,0.6518,0.1944,0.0076,0.5023
8982,0.7836,0.2775,0.2133,0.1104,0.5364
8983,0.5501,0.639,0.8942,0.615,0.4111
8984,0.6462,0.6421,0.2993,0.2143,0.4944
8985,0.3139,0.4236,0.0974,0.5211,0.5118
8986,0.9554,0.2821,0.9856,0.9883,0.5398
8987,0.131,0.5835,0.4682,0.1363,0.5787
8988,0.4148,0.6033,0.2748,0.8089,0.5675
8989,0.3291,0.6832,0.7097,0.5792,0.4349
8990,0.6844,0.503,0.616,0.3086,0.3847
8991,0.5394,0.64,0.8951,0.9504,0.5651
8992,0.5417,0.394,0.8929,0.9383,0.5864
8993,0.6708,0.6484,0.8963,0.9663,0.5306
8994,0.7506,0.328,0.1361,0.514,0.4528
8995,0.4397,0.4829,0.1075,0.2528,0.4421
8996,0.2783,0.5508,0.4626,0.2838,0.4369
8997,0.349,0.4782,0.6826,0.588,0.4688
8998,0.4169,0.3422,0.7253,0.8029,0.3593
8999,0.864,0.4835,0.6914,0.4315,0.5632
9000,0.827,0.4854,0.9745,0.933,0.5909
9001,0.3858,0.3379,0.4637,0.6184,0.4788
9002,0.7256,0.5288,0.7518,0.6245,0.4127
9003,0.4979,0.2961,0.2464,0.4745,0.5217
9004,0.4821,0.234,0.6007,0.2607,0.5006
9005,0.678,0.7123,0.2836,0.6193,0.5735
9006,0.8156,0.4504,0.9491,0.7137,0.5341
9007,0.9014,0.368,0.3505,0.148,0.6317
9008,0.0638,0.2839,0.3144,0.5469,0.4089
9009,0.6897,0.3553,0.6413,0.4304,0.3627
9010,0.1563,0.0477,0.0085,0.9017,0.6596
9011,0.8332,0.3226,0.5676,0.8034,0.4893
9012,0.508,0.5772,0.3889,0.1587,0.4737
9013,0.7334,0.3298,0.5823,0.7969,0.4401
9014,0.8201,0.2171,0.954,0.9448,0.4912
9015,0.431,0.2676,0.8123,0.3875,0.4384
9016,0.5592,0.3905,0.1071,0.6444,0.5828
9017,0.7522,0.5286,0.9555,0.8996,0.4579
9018,0.6363,0.4748,0.3338,0.7709,0.5095
9019,0.9242,0.3224,0.8941,0.8695,0.5277
9020,0.5476,0.6888,0.9074,0.7934,0.4768
9021,0.8617,0.7972,0.8658,0.8737,0.5367
9022,0.9632,0.3574,0.9832,0.9968,0.5315
9023,0.1083,0.7298,0.3011,0.5377,0.4975
9024,0.9735,0.4761,0.9863,0.9906,0.4809
9025,0.9441,0.5243,0.7962,0.9579,0.6311
9026,0.5481,0.4401,0.5141,0.8214,0.5309
9027,0.5098,0.3416,0.7819,0.8311,0.4505
9028,0.9263,0.3115,0.6423,0.8686,0.4733
9029,0.9907,0.6446,0.9469,0.9935,0.5259
9030,0.9655,0.6136,0.9147,0.8843,0.4718
9031,0.953,0.7056,0.9585,0.9875,0.5109
9032,0.3893,0.3988,0.2461,0.4194,0.5259
9033,0.8223,0.6632,0.8893,0.9737,0.5265
9034,0.8945,0.3765,0.9942,0.9959,0.4426
9035,0.7586,0.254,0.6935,0.9265,0.4229
9036,0.9104,0.5926,0.9012,0.86,0.5265
9037,0.9441,0.6132,0.937,0.9826,0.426
9038,0.5897,0.4252,0.5114,0.6875,0.4478
9039,0.1452,0.7303,0.5819,0.5543,0.5593
9040,0.974,0.5656,0.5367,0.8526,0.488
9041,0.7168,0.5095,0.2677,0.4262,0.5075
9042,0.8868,0.4707,0.9597,0.9248,0.5781
9043,0.722,0.7239,0.9188,0.8862,0.4533
9044,0.832,0.5591,0.5843,0.5276,0.4027
9045,0.8836,0.576,0.9277,0.9645,0.5326
9046,0.9005,0.3215,0.7608,0.4524,0.4795
9047,0.733,0.3529,0.8911,0.6705,0.4078
9048,0.5773,0.7198,0.678,0.5537,0.4792
9049,0.9602,0.5261,0.4807,0.9167,0.6066
9050,0.7491,0.3925,0.5358,0.5357,0.4436
9051,0.8253,0.565,0.642,0.686,0.483
9052,0.6306,0.3767,0.8847,0.8757,0.5568
9053,0.1099,0.487,0.4404,0.7736,0.5409
9054,0.4883,0.3208,0.713,0.5488,0.4086
9055,0.8135,0.4213,0.5344,0.9183,0.6303
9056,0.7026,0.713,0.9172,0.8477,0.5001
9057,0.7767,0.5058,0.7442,0.5672,0.4717
9058,0.8349,0.6767,0.9163,0.9023,0.4908
9059,0.876,0.6154,0.957,0.8251,0.4653
9060,0.8258,0.5345,0.9888,0.9946,0.389
9061,0.3695,0.5083,0.4885,0.7899,0.5785
9062,0.6537,0.5183,0.7543,0.7439,0.617
9063,0.3851,0.3081,0.996,0.3049,0.3702
9064,0.7307,0.5408,0.8175,0.4367,0.462
9065,0.905,0.7172,0.4675,0.3126,0.4893
9066,0.8004,0.4793,0.9298,0.9234,0.563
9067,0.9489,0.7279,0.7576,0.9028,0.4315
9068,0.9181,0.6767,0.898,0.6138,0.4983
9069,0.8329,0.4891,0.5474,0.7037,0.4504
9070,0.5516,0.5127,0.6705,0.8141,0.5525
9071,0.1809,0.615,0.7098,0.4114,0.5291
9072,0.9466,0.5831,0.9349,0.9929,0.5473
9073,0.9022,0.5086,0.8941,0.9105,0.4769
9074,0.8719,0.5134,0.8599,0.9731,0.5365
9075,0.9675,0.7804,0.9231,0.9154,0.543
9076,0.5346,0.7093,0.3032,0.7062,0.5066
9077,0.7201,0.3523,0.6931,0.4736,0.4545
9078,0.2942,0.7354,0.5006,0.6444,0.5212
9079,0.8288,0.4948,0.3532,0.6516,0.5678
9080,0.808,0.3964,0.5847,0.4795,0.4545
9081,0.9157,0.5039,0.9312,0.8611,0.5389
9082,0.388,0.3348,0.7842,0.8031,0.5049
9083,0.824,0.6369,0.7153,0.7083,0.4356
9084,0.7312,0.57,0.9096,0.7764,0.4282
9085,0.4405,0.3119,0.8826,0.9433,0.5239
9086,0.5237,0.5791,0.8659,0.8935,0.5779
9087,0.76,0.6878,0.2985,0.6336,0.5364
9088,0.8894,0.6573,0.5608,0.6395,0.4619
9089,0.7554,0.681,0.6586,0.6943,0.5161
9090,0.5825,0.5248,0.778,0.7683,0.5883
9091,0.9162,0.4126,0.9661,0.9244,0.423
9092,0.6243,0.2369,0.7505,0.5678,0.4655
9093,0.7268,0.6182,0.6587,0.8348,0.3656
9094,0.796,0.5577,0.8615,0.95,0.5237
9095,0.6291,0.4421,0.4326,0.705,0.4821
9096,0.5523,0.4721,0.5502,0.7334,0.5091
9097,0.6767,0.3995,0.8232,0.8828,0.5733
9098,0.5459,0.5123,0.9395,0.9697,0.554
9099,0.16,0.6102,0.3329,0.4896,0.6019
9100,0.8301,0.6726,0.8679,0.8437,0.439
9101,0.7785,0.496,0.7726,0.4093,0.4674
9102,0.9715,0.5487,0.5547,0.7804,0.3733
9103,0.2995,0.5439,0.2659,0.4597,0.56
9104,0.2028,0.8344,0.9689,0.0632,0.358
9105,0.5727,0.4352,0.8489,0.4482,0.4489
9106,0.3248,0.672,0.4022,0.5558,0.5163
9107,0.9523,0.7166,0.9895,0.999,0.5605
9108,0.6124,0.6806,0.4244,0.6495,0.5605
9109,0.9363,0.6806,0.9283,0.8198,0.5239
9110,0.8115,0.3165,0.5355,0.9279,0.5985
9111,0.7935,0.4429,0.8554,0.6757,0.4898
9112,0.1713,0.0891,0.0086,0.425,0.0466
9113,0.1166,0.8113,0.0256,0.6651,0.8757
9114,0.0124,0.3505,0.341,0.9966,0.8483
9115,0.0036,0.105,0.3014,0.2909,0.6973
9116,0.5638,0.3075,0.4241,0.0727,0.3309
9117,0.0478,0.2327,0.4739,0.1589,0.9317
9118,0.94,0.9729,0.7146,0.9893,0.4393
9119,0.9732,0.9801,0.8498,0.8207,0.7414
9120,0.9377,0.8633,0.4306,0.3201,0.845
9121,0.0207,0.9966,0.4437,0.9842,0.8279
9122,0.9154,0.8423,0.5583,0.9977,0.5032
9123,0.9985,0.9987,0.9948,0.9973,0.9045
9124,0.9995,1.0,0.9936,0.9995,0.9766
9125,0.9997,0.9985,0.9737,1.0,0.9238
9126,0.9229,0.9954,0.9241,0.992,0.2959
9127,0.2849,0.9891,0.9692,0.7958,0.6851
9128,0.9929,0.9725,0.9147,0.9549,0.563
9129,0.9783,0.9532,0.9223,0.8319,0.8268
9130,0.1658,0.4267,0.4688,0.1213,0.3187
9131,0.8035,0.5985,0.493,0.0476,0.8838
9132,0.8867,0.9733,0.746,0.8551,0.8942
9133,0.4069,0.2443,0.6867,0.9998,0.1286
9134,0.8457,0.9586,0.9766,0.9406,0.3053
9135,0.9701,0.8983,0.7506,0.9024,0.404
9136,0.2163,0.7994,0.2252,0.9872,0.2148
9137,0.7611,0.9686,0.5403,0.0458,0.9757
9138,0.0846,0.764,0.4514,0.97,0.5049
9139,0.8367,0.3326,0.5157,0.005,0.4441
9140,0.6551,0.9512,0.6952,0.6901,0.3052
9141,0.9939,0.988,0.5337,0.9817,0.9545
9142,0.8709,0.9911,0.9061,0.9216,0.5591
9143,0.1274,0.082,0.9523,0.9477,0.2613
9144,0.7362,0.9919,0.8604,0.4089,0.5123
9145,0.9903,0.9663,0.7793,0.8154,0.2466
9146,0.2091,0.782,0.855,0.854,0.2462
9147,0.2313,0.9385,0.8668,0.9966,0.2128
9148,0.9837,0.2017,0.6568,0.0385,0.3428
9149,0.9996,0.9989,0.9913,0.9937,0.9484
9150,0.7662,0.9773,0.9626,1.0,0.5067
9151,0.9417,0.9871,0.9194,0.9743,0.8267
9152,0.8011,0.9569,0.5244,0.5365,0.9089
9153,0.9755,0.9146,0.5806,0.9152,0.1857
9154,0.9247,0.3418,0.665,0.9297,0.1398
9155,0.2124,0.3347,0.9523,0.9867,0.1537
9156,0.9666,0.2349,0.8216,0.7416,0.768
9157,0.3485,0.9354,0.8349,0.9758,0.6615
9158,0.0769,0.7131,0.7849,0.922,0.0655
9159,0.9965,0.9973,0.8701,0.8456,0.7057
9160,0.8095,0.9776,0.5967,0.7849,0.6909
9161,0.847,0.5157,0.33,0.7862,0.5874
9162,0.3767,0.981,0.3308,0.3073,0.4387
9163,0.2015,0.8301,0.3683,0.6021,0.3841
9164,0.5027,0.8547,0.394,0.2294,0.2009
9165,0.9989,0.9913,0.9756,0.9803,0.6804
9166,0.9924,0.9927,0.9745,0.9918,0.614
9167,0.9355,0.9984,0.9741,0.9884,0.9505
9168,0.8319,0.4561,0.8558,0.8962,0.2199
9169,0.8822,0.6245,0.6158,0.7396,0.1302
9170,0.8359,0.7554,0.915,0.2142,0.6225
9171,0.9698,0.999,0.9144,0.9975,0.9649
9172,0.9959,0.9845,0.9628,0.9983,0.9705
9173,0.9087,0.7214,0.963,0.9971,0.5206
9174,0.1256,0.7751,0.9411,0.9995,0.4463
9175,0.4547,0.9607,0.9515,0.9961,0.6416
9176,0.9917,0.977,0.9319,0.9974,0.7861
9177,0.8666,0.9805,0.942,0.9981,0.6541
9178,0.9977,0.6769,0.9449,0.9856,0.7492
9179,0.9164,0.7406,0.8553,0.9076,0.3266
9180,0.9408,0.6753,0.7251,0.8764,0.5219
9181,0.3578,0.9104,0.5557,0.7707,0.2341
9182,0.8763,0.6151,0.6945,0.9261,0.1377
9183,0.8719,0.9749,0.7005,0.3529,0.4727
9184,0.0624,0.5354,0.2417,0.3272,0.6847
9185,0.2786,0.6394,0.2451,0.3617,0.652
9186,0.0269,0.9352,0.4385,0.974,0.8873
9187,0.1281,0.8899,0.48,0.8924,0.1092
9188,0.0243,0.5651,0.38,0.8371,0.8191
9189,0.8223,0.6114,0.2411,0.0336,0.165
9190,0.9399,0.6825,0.4591,0.7057,0.6921
9191,0.9961,0.33,0.9895,0.9986,0.2602
9192,0.9979,0.5996,0.9861,0.9833,0.7454
9193,0.8514,0.0504,0.9716,0.989,0.4786
9194,0.9896,0.1425,0.9755,0.9985,0.6167
9195,0.9508,0.8628,0.8378,0.9377,0.7217
9196,0.0431,0.7874,0.2381,0.0413,0.2125
9197,0.9985,0.3647,0.969,0.9975,0.5489
9198,0.8948,0.3331,0.96,0.9981,0.4668
9199,0.939,0.9757,0.9294,0.9724,0.4729
9200,0.4099,0.8023,0.8146,0.7887,0.8018
9201,0.8019,0.6736,0.6599,0.1863,0.9181
9202,0.6041,0.8911,0.6156,0.422,0.5232
9203,0.4216,0.3206,0.3842,0.4113,0.8728
9204,0.5462,0.2595,0.695,0.9696,0.1936
9205,0.9846,0.7767,0.7012,0.9738,0.8085
9206,0.9695,0.8264,0.8732,0.8056,0.8632
9207,0.2158,0.9992,0.824,0.9396,0.6497
9208,0.2636,0.8497,0.5452,0.9104,0.7027
9209,0.913,0.7375,0.704,0.769,0.1258
9210,0.615,0.853,0.6607,0.0674,0.9897
9211,0.5101,0.9645,0.3679,0.9248,0.7881
9212,0.7412,0.974,0.3193,0.8234,0.3734
9213,0.2447,0.7229,0.3397,0.6813,0.8162
9214,0.3777,0.4152,0.3006,0.4424,0.906
9215,0.1838,0.922,0.8977,0.976,0.829
9216,0.9032,0.2286,0.5891,0.4932,0.6446
9217,0.7199,0.667,0.481,0.4982,0.9673
9218,0.7201,0.6011,0.6545,0.8784,0.4329
9219,0.8921,0.9785,0.9595,0.9702,0.8687
9220,0.4852,0.5992,0.7935,0.7823,0.5991
9221,0.3207,0.9798,0.7793,0.4695,0.391
9222,0.4644,0.3495,0.7181,0.7624,0.2732
9223,0.105,0.9408,0.8984,0.3011,0.9996
9224,0.9996,0.4359,0.9963,0.998,0.996
9225,0.9992,0.5229,0.9527,0.9891,0.6535
9226,0.9977,0.7491,0.9637,0.998,0.6195
9227,0.8882,0.5498,0.9375,0.9724,0.8171
9228,0.9398,0.9503,0.9039,0.9833,0.9607
9229,0.7501,0.5651,0.9393,0.9192,0.2819
9230,0.3504,0.6962,0.8943,0.9076,0.0661
9231,0.4585,0.6677,0.7955,0.889,0.1742
9232,0.4038,0.8265,0.5056,0.9995,0.162
9233,0.5583,0.9048,0.8381,1.0,0.5376
9234,0.4358,0.8621,0.7398,1.0,0.9746
9235,0.0233,0.6269,0.0226,0.0,0.4189
9236,0.9535,0.9892,0.2653,1.0,0.9496
9237,0.9893,0.3841,0.999,1.0,0.9899
9238,0.9515,0.9895,0.9846,1.0,0.7814
9239,0.829,0.2909,0.8381,0.9914,0.5127
9240,0.9498,0.344,0.9489,1.0,0.3764
9241,0.988,0.9327,0.125,0.0058,0.5974
9242,0.9996,0.3425,0.8555,0.9974,0.8989
9243,0.9764,0.4916,0.9739,1.0,0.4758
9244,0.9523,0.6957,0.8777,0.9985,0.8362
9245,0.9681,0.7468,0.9239,0.9999,0.9419
9246,0.9756,0.5162,0.9521,1.0,0.8989
9247,0.9244,0.4088,0.4734,0.997,0.2436
9248,0.7173,0.8075,0.8219,0.9885,0.826
9249,0.9999,0.2843,0.9287,0.8448,0.5742
9250,0.9429,0.3969,0.991,1.0,0.3913
9251,0.9536,0.9346,0.9868,1.0,0.8289
9252,0.0032,0.0553,0.0001,1.0,0.3538
9253,0.9987,0.427,1.0,1.0,0.5348
9254,0.9748,0.8437,0.982,1.0,0.0785
9255,0.9701,0.968,0.9892,1.0,0.8437
9256,0.9696,0.8211,0.63,0.9288,0.5668
9257,0.6163,0.9989,0.5904,0.9829,0.9501
9258,0.9992,0.9306,0.5794,0.9996,0.8609
9259,0.9976,0.6789,0.4593,0.9999,0.3488
9260,0.4435,0.9963,0.9161,1.0,0.4112
9261,0.9923,0.9967,0.879,0.9996,0.8807
9262,0.5081,0.8622,0.6769,1.0,0.8685
9263,0.0023,0.9006,0.7747,0.9574,0.5306
9264,0.9768,0.9944,0.7479,0.9906,0.7838
9265,0.3579,0.394,0.7306,0.1027,0.4411
9266,0.9984,0.9393,0.7832,0.9976,0.3102
9267,0.0731,0.3245,0.8889,0.5107,0.0586
9268,0.984,0.9279,0.4401,0.9999,0.9457
9269,0.0831,0.788,0.5954,1.0,0.2356
9270,0.9719,0.2927,0.6305,1.0,0.0649
9271,0.876,0.1219,0.3104,0.9805,0.1819
9272,0.9073,0.9794,0.7725,0.9985,0.8551
9273,0.9781,0.9963,0.7144,0.9843,0.7355
9274,0.8855,0.0059,0.8017,0.9996,0.0177
9275,0.9987,0.872,0.8891,0.9999,0.4451
9276,0.9461,0.8703,0.9145,0.9999,0.1313
9277,0.5564,0.9535,0.9147,0.9672,0.4524
9278,0.9999,0.9391,0.9306,0.9999,0.2715
9279,0.7595,0.6368,0.7422,1.0,0.404
9280,0.9752,0.7965,0.9909,0.9928,0.7728
9281,0.75,0.0748,0.9997,1.0,0.7588
9282,0.0455,0.443,0.9996,1.0,0.9109
9283,0.9994,0.7383,0.9994,1.0,0.791
9284,0.33,0.4583,0.9948,1.0,0.5191
9285,0.983,0.5415,0.9846,0.9999,0.2653
9286,0.989,0.7742,0.9765,1.0,0.3352
9287,0.8804,0.5379,0.9473,1.0,0.1932
9288,0.9983,0.2035,0.9984,1.0,0.9139
9289,0.601,0.7662,0.9927,0.9994,0.7387
9290,0.772,0.9302,0.9503,1.0,0.987
9291,0.9418,0.8838,0.9878,1.0,0.6713
9292,0.999,0.3766,0.9938,1.0,0.9034
9293,0.9933,0.5045,0.987,0.9948,0.7869
9294,0.9923,0.5409,0.994,0.9459,0.9459
9295,0.994,0.5929,0.7468,1.0,0.7589
9296,0.9992,0.5932,0.9989,1.0,0.6436
9297,0.9996,0.3128,0.9599,1.0,0.8966
9298,0.8949,0.4962,0.6389,0.9996,0.9123
9299,0.0112,0.8829,0.5329,0.9992,0.9359
9300,0.829,0.5593,0.9317,0.9916,0.6667
9301,0.9991,0.3683,0.8389,0.9989,0.702
9302,0.9999,0.8954,0.9913,0.9999,0.4397
9303,0.2183,0.8499,0.4136,1.0,0.5988
9304,0.8905,0.0807,0.9996,1.0,0.5962
9305,0.1403,0.9497,0.9984,1.0,0.5685
9306,0.1487,0.8378,0.9943,1.0,0.3641
9307,0.5704,0.1457,0.999,1.0,0.3992
9308,0.0178,0.8494,1.0,1.0,0.9818
9309,0.9756,0.8081,0.9438,0.9854,0.6243
9310,0.9697,0.6974,0.922,0.9999,0.813
9311,0.99,0.9803,0.9998,1.0,0.768
9312,0.9908,0.4355,0.9954,0.9996,0.1204
9313,0.6734,0.6043,0.9866,0.983,0.1048
9314,0.995,0.5874,0.9985,1.0,0.4994
9315,0.1158,0.0686,0.9937,1.0,0.0862
9316,0.0,0.8808,0.9529,0.9998,0.4391
9317,0.9903,0.907,0.997,1.0,0.8829
9318,1.0,0.8238,0.9905,1.0,0.7942
9319,0.9996,0.0158,0.733,0.9999,0.733
9320,0.9984,0.7924,0.9342,0.9999,0.8987
9321,0.9988,0.204,0.9853,1.0,0.0568
9322,1.0,0.777,0.9935,1.0,0.9493
9323,0.1381,0.3261,0.1628,0.0,0.8627
9324,0.9585,0.343,0.9999,1.0,0.3085
9325,0.0652,0.5038,0.9976,0.9997,0.1973
9326,1.0,0.9197,0.9984,1.0,0.5836
9327,0.989,0.4848,0.992,1.0,0.7036
9328,0.9875,0.7606,0.533,0.8445,0.7953
9329,0.1426,0.4307,0.8073,1.0,0.3091
9330,1.0,0.0629,0.674,1.0,0.2404
9331,0.0007,0.2337,0.628,1.0,0.8721
9332,0.3279,0.8054,0.6825,1.0,0.7791
9333,1.0,0.9952,0.6785,1.0,0.4129
9334,1.0,0.9845,0.9691,1.0,0.8888
9335,0.9694,0.9974,0.9404,1.0,0.8365
9336,0.9241,0.898,0.9497,1.0,0.6264
9337,0.9634,0.9304,0.5273,0.9703,0.9829
9338,1.0,0.8163,0.8382,0.9999,0.4398
9339,0.7535,0.3586,0.1718,1.0,0.8808
9340,0.998,0.6713,0.9821,1.0,0.5837
9341,0.9938,0.8766,0.7935,0.999,0.7688
9342,0.0605,0.7081,0.7337,0.9985,0.4856
9343,1.0,0.1539,0.828,1.0,0.8596
9344,0.3444,0.2089,0.9286,1.0,0.9748
9345,1.0,0.6117,0.9227,1.0,0.7265
9346,0.9846,0.7547,0.8267,0.9992,0.7063
9347,0.994,0.6508,0.515,0.9928,0.6798
9348,0.9994,0.3936,0.9418,0.997,0.5665
9349,0.9857,0.88,0.7997,0.9745,0.5951
9350,0.7229,0.788,0.92,0.9996,0.8301
9351,0.9676,0.6127,0.6852,1.0,0.6676
9352,0.9997,0.9967,0.9993,1.0,0.7053
9353,0.9557,0.8609,0.9684,0.9949,0.7051
9354,0.9906,0.9775,0.9584,0.9459,0.617
9355,0.476,0.3522,0.7342,0.4675,0.6561
9356,0.1488,0.2011,0.6645,0.5407,0.4168
9357,0.4336,0.4769,0.5051,0.7348,0.3937
9358,0.9648,0.5433,0.2938,0.3412,0.6832
9359,0.5654,0.8163,0.2561,0.711,0.4095
9360,0.8516,0.5838,0.423,0.6041,0.3471
9361,0.2553,0.7139,0.3926,0.7774,0.4006
9362,0.9358,0.0039,0.9916,1.0,0.3835
9363,0.8753,0.5196,0.8999,0.8932,0.5069
9364,0.6298,0.6987,0.8473,0.9755,0.3786
9365,0.2268,0.8953,0.7977,0.8422,0.7046
9366,0.1873,0.1802,0.2454,0.0987,0.2298
9367,0.0334,0.0155,0.0928,0.0139,0.1855
9368,0.9374,0.1026,0.6922,0.503,0.3132
